gender,age,income_bracket,occupation_group,marital_status,investment_propensity,product_amt
여,50대,3000만원미만,자영업,기혼,적극투자형,2157000
남,60대,10000만원이상,사무종사자,미혼,공격투자형,79099000
남,50대,10000만원미만,서비스업,기혼,안정추구형,11906000
남,60대,10000만원이상,자영업,기혼,안정추구형,46608000
남,40대,3000만원미만,서비스업,미혼,위험중립형,896000
남,50대,1000만원미만,전문직,미혼,위험중립형,845000
여,20대,10000만원미만,자영업,미혼,안정추구형,15961000
여,50대,3000만원미만,기타,기혼,적극투자형,3041000
여,20대,3000만원미만,사무종사자,기혼,안정형,3085000
남,30대,10000만원미만,사무종사자,기혼,적극투자형,16323000
남,40대,5000만원미만,사무종사자,미혼,안정형,5866000
남,40대,10000만원미만,기타,기혼,적극투자형,15650000
남,40대,3000만원미만,자영업,미혼,적극투자형,2804000
남,20대,3000만원미만,사무종사자,기혼,공격투자형,3467000
여,50대,10000만원미만,서비스업,미혼,안정추구형,9262000
여,40대,5000만원미만,기타,기혼,안정추구형,5735000
남,50대,3000만원미만,기타,기혼,적극투자형,2892000
남,60대,3000만원미만,사무종사자,미혼,위험중립형,2473000
여,20대,10000만원미만,자영업,기혼,안정형,13124000
여,30대,5000만원미만,자영업,기혼,위험중립형,10016000
남,60대,3000만원미만,자영업,미혼,위험중립형,2274000
남,30대,10000만원이상,기타,미혼,적극투자형,57870000
남,30대,10000만원미만,사무종사자,기혼,적극투자형,8987000
여,30대,3000만원미만,전문직,미혼,적극투자형,2433000
여,20대,1000만원미만,기타,기혼,안정추구형,665000
여,30대,10000만원미만,전문직,기혼,공격투자형,18666000
여,30대,3000만원미만,서비스업,기혼,안정형,1486000
남,50대,5000만원미만,서비스업,기혼,안정추구형,5356000
여,40대,3000만원미만,서비스업,기혼,공격투자형,3194000
여,20대,3000만원미만,사무종사자,미혼,위험중립형,2602000
남,60대,3000만원미만,전문직,기혼,공격투자형,1986000
남,40대,10000만원미만,사무종사자,기혼,위험중립형,24487000
여,30대,10000만원미만,자영업,미혼,공격투자형,20606000
남,40대,3000만원미만,서비스업,기혼,안정형,2835000
여,60대,10000만원미만,기타,미혼,공격투자형,9512000
남,20대,5000만원미만,서비스업,기혼,공격투자형,6089000
남,30대,5000만원미만,전문직,미혼,위험중립형,5970000
여,20대,3000만원미만,전문직,기혼,공격투자형,2546000
남,60대,10000만원미만,사무종사자,미혼,적극투자형,8551000
여,30대,3000만원미만,전문직,기혼,안정형,2701000
남,50대,10000만원미만,자영업,기혼,안정추구형,16846000
남,30대,10000만원미만,전문직,미혼,안정형,20764000
남,50대,10000만원미만,기타,미혼,적극투자형,17420000
남,40대,3000만원미만,기타,기혼,위험중립형,4392000
남,40대,3000만원미만,기타,미혼,위험중립형,2366000
남,40대,10000만원이상,서비스업,기혼,안정형,32422000
남,40대,1000만원미만,서비스업,미혼,안정추구형,483000
여,40대,5000만원미만,기타,기혼,적극투자형,5792000
여,30대,3000만원미만,서비스업,기혼,공격투자형,2083000
여,20대,1000만원미만,기타,기혼,공격투자형,607000
여,20대,3000만원미만,기타,기혼,적극투자형,2828000
여,50대,3000만원미만,서비스업,기혼,공격투자형,2232000
남,60대,10000만원이상,사무종사자,기혼,공격투자형,80925000
남,60대,3000만원미만,기타,미혼,안정추구형,1838000
여,40대,3000만원미만,사무종사자,기혼,안정추구형,2264000
남,60대,5000만원미만,자영업,미혼,안정추구형,5643000
남,40대,1000만원미만,서비스업,기혼,적극투자형,875000
여,40대,1000만원미만,전문직,기혼,안정형,751000
여,60대,10000만원이상,서비스업,미혼,적극투자형,56797000
여,40대,10000만원미만,전문직,미혼,공격투자형,8618000
여,30대,10000만원이상,자영업,미혼,안정추구형,21708000
여,40대,1000만원미만,자영업,기혼,안정형,699000
여,30대,10000만원이상,기타,기혼,안정추구형,29172000
남,50대,10000만원미만,서비스업,기혼,안정추구형,14615000
여,40대,5000만원미만,전문직,미혼,안정추구형,7611000
남,60대,10000만원이상,사무종사자,기혼,공격투자형,30205000
남,50대,10000만원이상,기타,기혼,안정형,30249000
여,40대,10000만원이상,전문직,기혼,위험중립형,27190000
남,20대,1000만원미만,자영업,기혼,적극투자형,865000
남,60대,5000만원미만,사무종사자,기혼,안정추구형,9152000
남,30대,10000만원이상,사무종사자,미혼,적극투자형,53250000
여,50대,3000만원미만,자영업,기혼,적극투자형,3985000
남,60대,10000만원미만,기타,기혼,안정추구형,19628000
여,30대,5000만원미만,자영업,미혼,위험중립형,3242000
여,20대,5000만원미만,전문직,기혼,적극투자형,7424000
여,20대,5000만원미만,자영업,기혼,공격투자형,6172000
여,30대,3000만원미만,자영업,기혼,공격투자형,3350000
남,30대,1000만원미만,기타,미혼,안정추구형,372000
남,20대,3000만원미만,전문직,미혼,안정형,2552000
여,60대,10000만원미만,서비스업,기혼,공격투자형,10012000
여,20대,1000만원미만,전문직,기혼,공격투자형,663000
남,30대,1000만원미만,자영업,미혼,안정추구형,727000
여,30대,3000만원미만,서비스업,기혼,안정형,1022000
남,50대,5000만원미만,사무종사자,기혼,공격투자형,6699000
남,20대,3000만원미만,기타,기혼,적극투자형,1703000
남,40대,10000만원미만,자영업,미혼,안정추구형,12322000
남,40대,10000만원미만,서비스업,미혼,공격투자형,26467000
남,30대,3000만원미만,사무종사자,기혼,공격투자형,4104000
여,30대,10000만원미만,사무종사자,기혼,안정형,8943000
남,50대,3000만원미만,자영업,기혼,안정추구형,2236000
남,40대,3000만원미만,전문직,기혼,안정형,3076000
남,60대,10000만원이상,사무종사자,기혼,안정형,40295000
남,20대,10000만원미만,서비스업,기혼,적극투자형,21251000
남,20대,10000만원미만,기타,미혼,적극투자형,15502000
남,20대,10000만원이상,자영업,기혼,공격투자형,39948000
여,60대,3000만원미만,전문직,미혼,적극투자형,2140000
남,50대,1000만원미만,사무종사자,미혼,안정형,671000
남,30대,5000만원미만,서비스업,기혼,안정형,6936000
남,40대,3000만원미만,기타,미혼,위험중립형,1239000
여,30대,10000만원미만,기타,기혼,위험중립형,17090000
남,30대,10000만원이상,기타,기혼,공격투자형,46797000
남,50대,5000만원미만,전문직,기혼,안정형,5164000
남,40대,10000만원이상,서비스업,기혼,공격투자형,32942000
남,50대,3000만원미만,사무종사자,미혼,적극투자형,2156000
남,40대,10000만원미만,기타,미혼,안정형,12461000
남,50대,10000만원미만,전문직,기혼,적극투자형,22479000
여,60대,10000만원미만,기타,기혼,안정추구형,10700000
남,60대,5000만원미만,기타,기혼,안정형,6137000
여,40대,10000만원이상,사무종사자,미혼,적극투자형,24649000
남,60대,5000만원미만,전문직,기혼,안정형,6079000
남,40대,3000만원미만,전문직,미혼,적극투자형,3659000
여,40대,3000만원미만,전문직,기혼,안정형,5409000
여,20대,3000만원미만,전문직,기혼,안정추구형,2693000
여,60대,5000만원미만,사무종사자,기혼,위험중립형,5204000
남,50대,10000만원미만,자영업,미혼,위험중립형,17781000
여,50대,10000만원미만,전문직,미혼,안정형,16162000
여,20대,3000만원미만,서비스업,기혼,위험중립형,1739000
남,20대,5000만원미만,전문직,미혼,공격투자형,6310000
남,20대,3000만원미만,사무종사자,기혼,위험중립형,1955000
여,50대,3000만원미만,기타,기혼,공격투자형,3250000
남,60대,5000만원미만,서비스업,미혼,안정추구형,2639000
여,40대,5000만원미만,서비스업,기혼,공격투자형,6351000
여,50대,5000만원미만,사무종사자,기혼,안정추구형,4466000
여,50대,1000만원미만,서비스업,기혼,공격투자형,666000
남,60대,10000만원이상,자영업,기혼,안정추구형,36639000
여,40대,10000만원미만,기타,기혼,안정형,10160000
남,40대,10000만원이상,전문직,기혼,공격투자형,73111000
남,20대,10000만원이상,기타,기혼,안정형,28348000
여,40대,3000만원미만,기타,미혼,안정추구형,1663000
여,30대,5000만원미만,전문직,기혼,공격투자형,4072000
남,20대,3000만원미만,사무종사자,기혼,위험중립형,1721000
남,20대,5000만원미만,서비스업,미혼,적극투자형,4015000
남,30대,10000만원이상,기타,미혼,안정추구형,42129000
남,40대,5000만원미만,기타,미혼,적극투자형,6129000
여,50대,1000만원미만,기타,기혼,위험중립형,1542000
남,30대,5000만원미만,기타,기혼,안정형,1938000
남,50대,10000만원이상,기타,기혼,공격투자형,47223000
여,40대,10000만원미만,전문직,기혼,적극투자형,9933000
여,50대,10000만원이상,서비스업,기혼,공격투자형,36778000
남,50대,1000만원미만,기타,기혼,위험중립형,564000
남,30대,10000만원미만,자영업,미혼,적극투자형,16218000
여,60대,3000만원미만,사무종사자,기혼,안정형,2582000
남,20대,3000만원미만,전문직,기혼,적극투자형,3504000
남,20대,3000만원미만,사무종사자,기혼,안정추구형,3123000
여,40대,1000만원미만,사무종사자,미혼,위험중립형,739000
여,60대,3000만원미만,자영업,기혼,안정추구형,1793000
남,30대,5000만원미만,자영업,미혼,위험중립형,5240000
여,40대,1000만원미만,자영업,미혼,위험중립형,713000
여,60대,3000만원미만,자영업,기혼,적극투자형,2545000
여,40대,3000만원미만,사무종사자,기혼,안정추구형,1281000
남,40대,10000만원미만,기타,미혼,안정추구형,14899000
여,60대,10000만원미만,전문직,미혼,위험중립형,23949000
남,60대,5000만원미만,사무종사자,미혼,안정추구형,5293000
여,30대,10000만원미만,기타,기혼,적극투자형,16550000
여,20대,1000만원미만,전문직,기혼,안정형,840000
여,40대,10000만원이상,사무종사자,기혼,위험중립형,22315000
여,40대,10000만원미만,서비스업,미혼,위험중립형,18648000
남,50대,1000만원미만,서비스업,기혼,안정추구형,1032000
여,30대,3000만원미만,기타,기혼,공격투자형,3968000
남,40대,3000만원미만,기타,미혼,적극투자형,1970000
여,50대,3000만원미만,서비스업,기혼,안정형,3041000
남,60대,10000만원미만,서비스업,기혼,공격투자형,16444000
남,40대,3000만원미만,기타,기혼,안정추구형,2706000
여,40대,3000만원미만,전문직,기혼,위험중립형,1837000
남,40대,3000만원미만,사무종사자,기혼,위험중립형,5679000
여,40대,5000만원미만,자영업,기혼,안정형,5728000
여,50대,5000만원미만,서비스업,기혼,적극투자형,9837000
여,30대,10000만원미만,사무종사자,미혼,안정추구형,9519000
여,60대,10000만원미만,서비스업,미혼,적극투자형,27202000
남,60대,10000만원이상,기타,미혼,안정추구형,44303000
남,30대,3000만원미만,기타,기혼,적극투자형,2235000
남,20대,3000만원미만,전문직,기혼,안정형,1723000
남,20대,5000만원미만,기타,기혼,안정추구형,4342000
남,60대,3000만원미만,기타,기혼,안정추구형,1949000
여,20대,3000만원미만,사무종사자,미혼,안정형,1596000
남,30대,10000만원미만,기타,기혼,안정형,19658000
남,50대,10000만원미만,전문직,미혼,안정형,15936000
여,60대,1000만원미만,기타,기혼,위험중립형,694000
여,20대,1000만원미만,기타,기혼,적극투자형,735000
남,40대,10000만원이상,자영업,미혼,위험중립형,47071000
남,50대,10000만원이상,서비스업,기혼,공격투자형,49734000
여,50대,10000만원이상,전문직,기혼,위험중립형,34593000
여,30대,10000만원미만,기타,기혼,적극투자형,16611000
남,40대,3000만원미만,기타,기혼,공격투자형,1968000
남,60대,5000만원미만,사무종사자,기혼,공격투자형,4193000
여,60대,1000만원미만,전문직,기혼,안정형,563000
남,40대,5000만원미만,사무종사자,기혼,적극투자형,6937000
여,50대,3000만원미만,서비스업,기혼,공격투자형,3832000
여,50대,5000만원미만,자영업,미혼,적극투자형,7294000
남,40대,1000만원미만,사무종사자,기혼,공격투자형,748000
